0.0 -0.065 -0.065 -0.065 -0.065 -0.04588976 -0.066738635 -0.06894509 -0.070210405
0.0005 -0.05364287 -0.06495569 -0.06400849 -0.05931139 -0.04240983 -0.06609635 -0.06822707 -0.066598795
0.001 -0.04159344 -0.06479593 -0.06259149 -0.05429503 -0.038996555 -0.0654586 -0.067516126 -0.063054085
0.0015 -0.03404892 -0.06456066 -0.06163482 -0.05043689 -0.03564861 -0.06482548 -0.0668122 -0.059575066
0.002 -0.02920272 -0.06428269 -0.06097995 -0.04698038 -0.03236473 -0.06419705 -0.06611525 -0.05616059
0.0025 -0.02563345 -0.06397823 -0.06046149 -0.04369499 -0.029143646 -0.06357336 -0.06542523 -0.052809514
0.003 -0.02264344 -0.06365521 -0.05999796 -0.04052019 -0.025984135 -0.06295447 -0.064742066 -0.0495207
0.0035 -0.01992458 -0.06331787 -0.05955473 -0.03743769 -0.022884974 -0.062340453 -0.06406571 -0.046293028
0.004 -0.01734406 -0.06296866 -0.05911765 -0.03443975 -0.01984499 -0.061731342 -0.06339611 -0.043125413
0.0045 -0.01484419 -0.06260934 -0.05868119 -0.03152197 -0.016863022 -0.061127186 -0.06273322 -0.04001677
0.005 -0.0124046 -0.06223998 -0.05824356 -0.02868204 -0.013937924 -0.060528025 -0.062076963 -0.036966033
0.0055 -0.01001886 -0.06186102 -0.05780461 -0.02591903 -0.011068597 -0.059933893 -0.061427318 -0.033972166
0.006 -0.007670595 -0.06147504 -0.05736391 -0.02322785 -0.008253936 -0.059344836 -0.0607842 -0.031034127
0.0065 -0.005351384 -0.06108362 -0.05692105 -0.02060471 -0.005492881 -0.058760878 -0.060147572 -0.028150924
0.007 -0.003059248 -0.06068778 -0.05647605 -0.01804697 -0.0027843826 -0.058182042 -0.059517384 -0.025321547
0.0075 -0.0007958913 -0.06028825 -0.05603726 -0.01555353 -0.00012740865 -0.05760836 -0.05889356 -0.022545025
0.008 0.00142278 -0.05988571 -0.05562051 -0.01313203 0.0024790317 -0.057039846 -0.058276087 -0.019820392
0.0085 0.00360312 -0.05948119 -0.0551979 -0.01077409 0.0050359294 -0.056476526 -0.057664886 -0.017146707
0.009 0.005757585 -0.05907478 -0.05476254 -0.008472029 0.007544253 -0.05591841 -0.057059914 -0.0145230405
0.0095 0.007880903 -0.05866492 -0.05431743 -0.006221874 0.010004949 -0.055365507 -0.05646111 -0.01194847
0.01 0.00997466 -0.05825227 -0.05386638 -0.004025318 0.012418944 -0.054817833 -0.055868432 -0.009422101
0.0105 0.01204763 -0.05783787 -0.05341115 -0.001879658 0.014787134 -0.054275393 -0.05528183 -0.006943047
0.011 0.01410114 -0.05742223 -0.05295332 0.0002176081 0.017110419 -0.053738195 -0.05470125 -0.004510455
0.0115 0.01613214 -0.0570056 -0.05249589 0.002268119 0.019389663 -0.053206243 -0.054126643 -0.0021234527
0.012 0.01813839 -0.05658813 -0.05203957 0.004273292 0.021625724 -0.05267953 -0.053557962 0.00021879375
0.0125 0.02011935 -0.05616988 -0.05158317 0.006234365 0.023819443 -0.052158058 -0.05299515 0.0025171116
0.013 0.02207418 -0.05575098 -0.05112668 0.00815246 0.02597164 -0.05164182 -0.05243817 0.004772298
