0.0 -0.065 -0.065 -0.065 -0.065 -0.05034466 -0.06449371 -0.05638302 -0.073690616
0.0005 -0.06495461 -0.0645654 -0.0507669 -0.06496744 -0.051187187 -0.06158812 -0.04336919 -0.073469244
0.001 -0.06479367 -0.06345533 -0.03644968 -0.06489166 -0.051967062 -0.058671046 -0.03062085 -0.07322669
0.0015 -0.06456662 -0.06189117 -0.02442458 -0.06479228 -0.052686002 -0.055744763 -0.018130407 -0.0729636
0.002 -0.06430806 -0.06002812 -0.01386177 -0.06467245 -0.053345703 -0.052811436 -0.0058905855 -0.07268059
0.0025 -0.06403049 -0.05795346 -0.004001519 -0.06453257 -0.053947806 -0.049873076 0.0061056316 -0.07237826
0.003 -0.06373535 -0.0557189 0.005531879 -0.06437183 -0.05449391 -0.04693157 0.017864995 -0.07205719
0.0035 -0.06341515 -0.05335708 0.01494143 -0.06418503 -0.05498558 -0.043988712 0.029393978 -0.0717179
0.004 -0.06307673 -0.05088954 0.02431317 -0.06397759 -0.055424344 -0.041046195 0.040698767 -0.07136094
0.0045 -0.06272516 -0.04833209 0.03368033 -0.06375337 -0.05581168 -0.038105574 0.051785395 -0.0709868
0.005 -0.06236124 -0.04569712 0.0430518 -0.06351345 -0.056149043 -0.035168335 0.06265965 -0.07059599
0.0055 -0.06198133 -0.0429952 0.05237791 -0.06325602 -0.056437835 -0.032235857 0.07332711 -0.070188954
0.006 -0.06157465 -0.04023774 0.06161859 -0.06297696 -0.056679435 -0.029309444 0.08379309 -0.069766164
0.0065 -0.06115002 -0.03743424 0.07085551 -0.06268183 -0.056875177 -0.026390329 0.09406282 -0.069328055
0.007 -0.0607141 -0.03459085 0.08010386 -0.06237279 -0.05702637 -0.023479648 0.10414128 -0.06887503
0.0075 -0.06026823 -0.03171254 0.08935405 -0.06205031 -0.05713428 -0.020578481 0.11403324 -0.068407506
0.008 -0.05981169 -0.028804 0.09859024 -0.06171443 -0.05720015 -0.017687831 0.123743385 -0.067925885
0.0085 -0.05934337 -0.02586985 0.1077968 -0.06136513 -0.05722519 -0.014808655 0.13327618 -0.06743054
0.009 -0.05886242 -0.02291464 0.1169603 -0.06100247 -0.057210565 -0.011941813 0.14263599 -0.06692183
0.0095 -0.05836828 -0.01994279 0.1260699 -0.06062653 -0.057157412 -0.0090881735 0.15182696 -0.066400126
0.01 -0.05786071 -0.0169585 0.135117 -0.06023746 -0.05706687 -0.006248448 0.16085318 -0.065865755
0.0105 -0.05733965 -0.01396572 0.1440947 -0.05983545 -0.05693999 -0.0034234077 0.16971852 -0.06531905
0.011 -0.05680521 -0.0109681 0.1529979 -0.05942073 -0.056777857 -0.0006136969 0.17842679 -0.06476035
0.0115 -0.05625755 -0.007968991 0.1618222 -0.05899352 -0.056581475 0.0021800622 0.1869817 -0.064189956
0.012 -0.0556969 -0.004971464 0.1705642 -0.05855408 -0.056351867 0.004957266 0.19538672 -0.06360816
0.0125 -0.05512351 -0.001978286 0.1792211 -0.05810267 -0.05608999 0.0077173933 0.20364536 -0.06301528
0.013 -0.05453764 0.001008143 0.1877906 -0.05763956 -0.055796802 0.010459937 0.2117609 -0.06241158
0.0135 -0.05393937 0.003987402 0.1962708 -0.05716472 -0.055473223 0.013184443 0.21973659 -0.061797358
0.014 -0.05332882 0.006956777 0.2046602 -0.05667851 -0.055120155 0.015890434 0.22757547 -0.061172854
0.0145 -0.05270636 0.009914792 0.2129573 -0.05618019 -0.054738462 0.018577568 0.23528068 -0.06053835
0.015 -0.05207207 0.01285931 0.221161 -0.05567003 -0.054329008 0.02124545 0.24285512 -0.059894096
0.0155 -0.0514263 0.01578741 0.2292697 -0.05514944 -0.053892612 0.023893774 0.25030166 -0.059240337
0.016 -0.05076949 0.01869718 0.2372826 -0.05461899 -0.0534301 0.026522182 0.25762296 -0.05857732
0.0165 -0.05010206 0.0215872 0.2451991 -0.05407915 -0.052942235 0.029130436 0.26482183 -0.05790527
0.017 -0.04942434 0.02445643 0.2530185 -0.05353016 -0.052429795 0.031718276 0.2719009 -0.057224423
0.0175 -0.04873658 0.02730404 0.2607405 -0.0529722 -0.051893514 0.034285456 0.27886254 -0.056534983
0.018 -0.04803897 0.03012933 0.2683647 -0.05240542 -0.051334124 0.03683178 0.28570938 -0.05583719
0.0185 -0.04733168 0.0329317 0.2758909 -0.05182996 -0.050752327 0.039357074 0.29244375 -0.05513125
0.019 -0.04661488 0.0357106 0.2833188 -0.05124599 -0.05014881 0.041861154 0.2990679 -0.054417342
0.0195 -0.04588873 0.03846554 0.2906485 -0.05065368 -0.049524255 0.044343904 0.30558425 -0.053695723
0.02 -0.0451534 0.04119606 0.2978799 -0.05005321 -0.048879296 0.04680518 0.3119949 -0.052966543
0.0205 -0.04440908 0.04390175 0.3050109 -0.04944475 -0.048214555 0.049244866 0.31830198 -0.05223
0.021 -0.04365773 0.04656355 0.3114014 -0.04883113 -0.047530666 0.051662862 0.32450765 -0.05148627
0.0215 -0.04290162 0.04916315 0.3175793 -0.04821215 -0.04682821 0.05405909 0.33061385 -0.050735556
0.022 -0.04213821 0.05171735 0.3239573 -0.04758547 -0.046107776 0.05643352 0.3366226 -0.04997801
0.0225 -0.04136557 0.05424373 0.3305201 -0.04695076 -0.045369938 0.0587861 0.34253585 -0.04921384
0.023 -0.04058317 0.05675301 0.3371729 -0.04630819 -0.04461525 0.061116792 0.3483554 -0.048443183
0.0235 -0.03979132 0.05924985 0.3438332 -0.04565802 -0.043844238 0.06342558 0.35408318 -0.04766623
0.024 -0.03899055 0.06173502 0.3504451 -0.04500055 -0.043057434 0.06571243 0.35972083 -0.046883136
0.0245 -0.03818142 0.0642072 0.3569753 -0.04433605 -0.04225534 0.067977406 0.36527026 -0.046094052
0.025 -0.03736442 0.06666416 0.363406 -0.04366478 -0.041438438 0.07022045 0.37073302 -0.045299113
0.0255 -0.03653992 0.06910346 0.3697287 -0.04298698 -0.040607225 0.072441615 0.3761108 -0.04449849
0.026 -0.03570827 0.07152276 0.3759392 -0.04230287 -0.03976216 0.07464098 0.38140523 -0.043692343
0.0265 -0.03487133 0.07391805 0.3819717 -0.04161311 -0.03890371 0.07681855 0.3866179 -0.042880796
0.027 -0.0340289 0.0762834 0.3878023 -0.04091772 -0.038032304 0.07897437 0.39175028 -0.042064004
0.0275 -0.03317986 0.07861571 0.3934804 -0.04021653 -0.037148386 0.08110855 0.39680392 -0.041242085
0.028 -0.03232398 0.08091459 0.3990518 -0.03950968 -0.03625238 0.083221115 0.4017803 -0.040415213
0.0285 -0.03146137 0.08318124 0.4045453 -0.03879734 -0.03534466 0.085312165 0.40668076 -0.039583474
0.029 -0.03059221 0.08541753 0.4099754 -0.03807965 -0.03442566 0.08738179 0.41150683 -0.038747042
0.0295 -0.02971674 0.08762537 0.4153474 -0.03735679 -0.03349575 0.08943006 0.41625977 -0.037906006
0.03 -0.02883516 0.08980643 0.4206615 -0.03662889 -0.032555312 0.09145708 0.42094094 -0.037060514
0.0305 -0.02794767 0.09196204 0.4259155 -0.03589605 -0.031604692 0.09346298 0.42555165 -0.03621067
0.031 -0.02705436 0.09409317 0.4311062 -0.03515825 -0.030644279 0.095447876 0.43009317 -0.03535661
