0.0 -0.065 -0.065 -0.065 -0.065 -0.04729575
0.0005 -0.06495461 -0.0645654 -0.0507669 -0.06496744 -0.045565806
0.001 -0.06479367 -0.06345533 -0.03644968 -0.06489166 -0.038205154
0.0015 -0.06456662 -0.06189117 -0.02442458 -0.06479228 -0.030395605
0.002 -0.06430806 -0.06002812 -0.01386177 -0.06467245 -0.023501046
0.0025 -0.06403049 -0.05795346 -0.004001519 -0.06453257 -0.017591193
0.003 -0.06373535 -0.0557189 0.005531879 -0.06437183 -0.012452461
0.0035 -0.06341515 -0.05335708 0.01494143 -0.06418503 -0.0078673735
0.004 -0.06307673 -0.05088954 0.02431317 -0.06397759 -0.0036688522
0.0045 -0.06272516 -0.04833209 0.03368033 -0.06375337 0.00026164204
0.005 -0.06236124 -0.04569712 0.0430518 -0.06351345 0.0040056035
0.0055 -0.06198133 -0.0429952 0.05237791 -0.06325602 0.007618405
0.006 -0.06157465 -0.04023774 0.06161859 -0.06297696 0.0111368075
0.0065 -0.06115002 -0.03743424 0.07085551 -0.06268183 0.014585145
0.007 -0.0607141 -0.03459085 0.08010386 -0.06237279 0.017978817
0.0075 -0.06026823 -0.03171254 0.08935405 -0.06205031 0.021327354
0.008 -0.05981169 -0.028804 0.09859024 -0.06171443 0.024636239
0.0085 -0.05934337 -0.02586985 0.1077968 -0.06136513 0.027908243
0.009 -0.05886242 -0.02291464 0.1169603 -0.06100247 0.031144477
0.0095 -0.05836828 -0.01994279 0.1260699 -0.06062653 0.034344874
0.01 -0.05786071 -0.0169585 0.135117 -0.06023746 0.037508868
0.0105 -0.05733965 -0.01396572 0.1440947 -0.05983545 0.040635347
0.011 -0.05680521 -0.0109681 0.1529979 -0.05942073 0.043723322
0.0115 -0.05625755 -0.007968991 0.1618222 -0.05899352 0.04677163
0.012 -0.0556969 -0.004971464 0.1705642 -0.05855408 0.049779303
0.0125 -0.05512351 -0.001978286 0.1792211 -0.05810267 0.052745476
0.013 -0.05453764 0.001008143 0.1877906 -0.05763956 0.055669367
0.0135 -0.05393937 0.003987402 0.1962708 -0.05716472 0.058550455
0.014 -0.05332882 0.006956777 0.2046602 -0.05667851 0.06138835
0.0145 -0.05270636 0.009914792 0.2129573 -0.05618019 0.06418293
0.015 -0.05207207 0.01285931 0.221161 -0.05567003 0.06693397
0.0155 -0.0514263 0.01578741 0.2292697 -0.05514944 0.06964159
0.016 -0.05076949 0.01869718 0.2372826 -0.05461899 0.07230605
0.0165 -0.05010206 0.0215872 0.2451991 -0.05407915 0.07492754
0.017 -0.04942434 0.02445643 0.2530185 -0.05353016 0.07750667
0.0175 -0.04873658 0.02730404 0.2607405 -0.0529722 0.08004374
0.018 -0.04803897 0.03012933 0.2683647 -0.05240542 0.08253935
0.0185 -0.04733168 0.0329317 0.2758909 -0.05182996 0.08499414
0.019 -0.04661488 0.0357106 0.2833188 -0.05124599 0.08740871
0.0195 -0.04588873 0.03846554 0.2906485 -0.05065368 0.08978381
0.02 -0.0451534 0.04119606 0.2978799 -0.05005321 0.09212021
0.0205 -0.04440908 0.04390175 0.3050109 -0.04944475 0.09441862
0.021 -0.04365773 0.04656355 0.3114014 -0.04883113 0.0966798
0.0215 -0.04290162 0.04916315 0.3175793 -0.04821215 0.09890462
0.022 -0.04213821 0.05171735 0.3239573 -0.04758547 0.10109382
0.0225 -0.04136557 0.05424373 0.3305201 -0.04695076 0.10324823
0.023 -0.04058317 0.05675301 0.3371729 -0.04630819 0.10536865
0.0235 -0.03979132 0.05924985 0.3438332 -0.04565802 0.1074559
0.024 -0.03899055 0.06173502 0.3504451 -0.04500055 0.10951079
0.0245 -0.03818142 0.0642072 0.3569753 -0.04433605 0.11153405
0.025 -0.03736442 0.06666416 0.363406 -0.04366478 0.11352653
0.0255 -0.03653992 0.06910346 0.3697287 -0.04298698 0.11548898
0.026 -0.03570827 0.07152276 0.3759392 -0.04230287 0.1174222
0.0265 -0.03487133 0.07391805 0.3819717 -0.04161311 0.11932684
0.027 -0.0340289 0.0762834 0.3878023 -0.04091772 0.12120376
0.0275 -0.03317986 0.07861571 0.3934804 -0.04021653 0.12305359
0.028 -0.03232398 0.08091459 0.3990518 -0.03950968 0.12487707
0.0285 -0.03146137 0.08318124 0.4045453 -0.03879734 0.12667489
0.029 -0.03059221 0.08541753 0.4099754 -0.03807965 0.12844774
0.0295 -0.02971674 0.08762537 0.4153474 -0.03735679 0.13019621
0.03 -0.02883516 0.08980643 0.4206615 -0.03662889 0.13192105
0.0305 -0.02794767 0.09196204 0.4259155 -0.03589605 0.13362277
0.031 -0.02705436 0.09409317 0.4311062 -0.03515825 0.13530207
0.0315 -0.02615543 0.09620038 0.4362303 -0.03441564 0.13695946
0.032 -0.0252511 0.09828373 0.4412845 -0.03366866 0.13859567
0.0325 -0.02434161 0.1003436 0.4462669 -0.03291742 0.14021108
0.033 -0.02342707 0.1023804 0.4511762 -0.03216198 0.14180633
0.0335 -0.02250765 0.1043938 0.4560108 -0.03140281 0.14338192
0.034 -0.02158353 0.1063836 0.46077 -0.03063982 0.14493838
0.0345 -0.02065474 0.1083502 0.465454 -0.02987276 0.14647621
0.035 -0.01972133 0.1102935 0.4700631 -0.02910173 0.14799592
0.0355 -0.01878345 0.1122138 0.4745976 -0.02832685 0.14949799
0.036 -0.01784119 0.1141108 0.479058 -0.02754825 0.1509828
0.0365 -0.01689468 0.1159847 0.483445 -0.02676604 0.15245095
0.037 -0.01594402 0.1178355 0.4877592 -0.02598033 0.15390268
0.0375 -0.01498932 0.1196631 0.4920016 -0.02519121 0.15533853
0.038 -0.01403306 0.121468 0.4961687 -0.02437968 0.1567589
0.0385 -0.01307874 0.12325 0.500258 -0.02355934 0.1581642
0.039 -0.01212038 0.1250088 0.50428 -0.02274545 0.15955472
0.0395 -0.01115556 0.1267445 0.5082379 -0.02193579 0.1609309
0.04 -0.01018448 0.1284574 0.5121324 -0.021128 0.16229317
0.0405 -0.009208024 0.1301478 0.5159632 -0.0203205 0.16364184
0.041 -0.008227044 0.1318161 0.5197307 -0.01951222 0.16497716
0.0415 -0.007242188 0.1334625 0.5234352 -0.01870244 0.16629955
0.042 -0.006253907 0.1350873 0.5270773 -0.01789074 0.16760933
0.0425 -0.005262485 0.1366908 0.530658 -0.01707681 0.16890678
0.043 -0.004268104 0.1382731 0.5341782 -0.01626047 0.17019218
0.0435 -0.003270895 0.1398346 0.5376387 -0.01544161 0.1714659
0.044 -0.002270952 0.1413754 0.5410407 -0.01462019 0.17272818
0.0445 -0.001270376 0.1428961 0.5443849 -0.01379746 0.17397934
0.045 -0.0002732208 0.1443974 0.5476719 -0.01297502 0.17521963
0.0455 0.000725702 0.1458789 0.5509031 -0.01215041 0.17644927
0.046 0.001729637 0.1473406 0.55408 -0.0113227 0.17766857
0.0465 0.002738934 0.1487827 0.5572035 -0.01049185 0.17887771
0.047 0.00375285 0.1502054 0.5602744 -0.009658007 0.18007693
0.0475 0.004770511 0.151609 0.5632938 -0.008821344 0.18126658
0.048 0.005791211 0.1529939 0.5662624 -0.00798204 0.18244672
0.0485 0.006812387 0.1543606 0.5691808 -0.007141718 0.18361771
0.049 0.007828864 0.1557096 0.5720493 -0.006302217 0.18477967
0.0495 0.008846362 0.1570408 0.5748694 -0.00546055 0.18593282
0.05 0.009866111 0.1583535 0.5775901 -0.004618086 0.18707737
0.0505 0.01087517 0.1592555 0.5792105 -0.003777209 0.18821365
0.051 0.01187975 0.1598253 0.5807623 -0.002934079 0.18934157
0.0515 0.01289258 0.1603589 0.5827476 -0.002087201 0.19046152
0.052 0.0139165 0.1609926 0.5851071 -0.001236854 0.19157359
0.0525 0.01494985 0.1617743 0.5876908 -0.0003834501 0.192678
0.053 0.01598868 0.1627052 0.5903728 0.000472612 0.193775
0.0535 0.01702309 0.1637643 0.5930608 0.001330539 0.19486457
0.054 0.01806003 0.1649235 0.5957224 0.002190522 0.19594699
0.0545 0.01910314 0.1661549 0.5983393 0.003052665 0.19702238
0.055 0.02015169 0.1674336 0.6008995 0.003916812 0.19809088
0.0555 0.02120405 0.1687386 0.603398 0.004782781 0.19915262
0.056 0.02225883 0.1700535 0.6058338 0.005650408 0.2002078
0.0565 0.02331508 0.1713656 0.6082088 0.006519554 0.20125645
0.057 0.02436848 0.1723815 0.6105149 0.007389304 0.20229885
0.0575 0.02541323 0.1730133 0.6127369 0.008258748 0.20333502
0.058 0.02645987 0.1735925 0.6149008 0.009129523 0.20436516
0.0585 0.0275117 0.1742574 0.617022 0.01000193 0.20538932
0.059 0.02856822 0.1750536 0.6191076 0.0108759 0.2064077
0.0595 0.02962816 0.1759806 0.6211604 0.01175128 0.20742032
0.06 0.03069041 0.1770177 0.6231817 0.01262798 0.20842734
0.0605 0.0317542 0.1781379 0.6251719 0.01350587 0.20942894
0.061 0.03281908 0.1793146 0.6271309 0.01438487 0.21042508
0.0615 0.03388476 0.1805244 0.6290589 0.01526492 0.21141604
0.062 0.03495113 0.1817482 0.630956 0.01614594 0.21240178
0.0625 0.03601812 0.1829714 0.6328223 0.0170279 0.21338242
0.063 0.03708547 0.184183 0.6346583 0.01791082 0.21435806
0.0635 0.03814592 0.1853755 0.6364635 0.01879474 0.21532878
0.064 0.03920174 0.1865437 0.6382383 0.01967752 0.2162948
0.0645 0.04026068 0.1876843 0.6399842 0.02056035 0.21725601
0.065 0.04132484 0.1887958 0.6417019 0.02144401 0.21821263
0.0655 0.04239343 0.1898776 0.6433921 0.02232864 0.2191647
0.066 0.04346505 0.1909298 0.6450552 0.02321424 0.2201123
0.0665 0.0445386 0.1919534 0.6466916 0.0241008 0.22105554
0.067 0.04561306 0.1929495 0.6483018 0.02498795 0.22199437
0.0675 0.04667896 0.1939191 0.6498841 0.02586896 0.22292906
0.068 0.04773779 0.1948635 0.6514392 0.02674781 0.22385952
0.0685 0.0487992 0.1957849 0.6529696 0.02762867 0.22478583
0.069 0.04986612 0.1966849 0.6544764 0.02850997 0.22570822
0.0695 0.05093731 0.1975643 0.6559585 0.02939029 0.2266266
0.07 0.05201186 0.1984251 0.6574179 0.03027304 0.22754103
0.0705 0.05308899 0.199269 0.6588555 0.03115861 0.22845167
0.071 0.05416794 0.2000975 0.6602718 0.03204662 0.22935852
0.0715 0.05524806 0.2009117 0.6616672 0.03293667 0.2302616
0.072 0.05632892 0.2017124 0.6630419 0.03382839 0.23116109
0.0725 0.05741025 0.2025007 0.6643961 0.03472149 0.23205695
0.073 0.05849189 0.203277 0.6657301 0.03561574 0.23294923
0.0735 0.05957375 0.2040422 0.6670444 0.03651097 0.23383799
0.074 0.06065582 0.2047966 0.6683392 0.03740704 0.2347233
0.0745 0.06173808 0.2055409 0.669615 0.03830381 0.23560524
0.075 0.06282055 0.2062754 0.670872 0.03920122 0.23648381
0.0755 0.06390296 0.2070006 0.6721104 0.04009907 0.23735905
0.076 0.06496412 0.2077159 0.6733098 0.04099013 0.23823106
0.0765 0.0660093 0.2084208 0.6744826 0.04187592 0.23909983
0.077 0.06706161 0.2091164 0.6756472 0.04276306 0.23996535
0.0775 0.06812691 0.2098037 0.6768053 0.04365312 0.24082777
0.078 0.06920327 0.2104834 0.6779543 0.04454596 0.24168709
0.0785 0.0702871 0.2111561 0.6790916 0.04544114 0.2425434
0.079 0.07137531 0.2118221 0.6802153 0.0463382 0.24339664
0.0795 0.07246574 0.2124815 0.6813243 0.04723677 0.24424693
0.08 0.07355706 0.2131344 0.6824181 0.04813655 0.24509421
0.0805 0.07464849 0.213781 0.6834968 0.04903729 0.24593857
0.081 0.07573966 0.2144214 0.6845603 0.04993882 0.2467801
0.0815 0.07683039 0.2150556 0.6856089 0.05084098 0.24761882
0.082 0.07792066 0.2156838 0.6866429 0.05174366 0.2484546
0.0825 0.07901049 0.2163059 0.6876627 0.05264676 0.24928764
0.083 0.08009995 0.2169221 0.6886685 0.05355021 0.2501179
0.0835 0.08118911 0.2175325 0.6896608 0.05445396 0.25094548
0.084 0.08227792 0.2181371 0.6906397 0.05535779 0.2517703
0.0845 0.08336626 0.2187356 0.6916056 0.05626152 0.25259247
0.085 0.08445426 0.2193283 0.6925586 0.05716527 0.25341198
0.0855 0.08554211 0.2199154 0.6934993 0.05806911 0.25422892
0.086 0.08662993 0.2204969 0.6944278 0.05895301 0.25504318
0.0865 0.08771773 0.2210733 0.6953444 0.05978428 0.25585487
0.087 0.08880549 0.2216445 0.6962493 0.060631 0.256664
0.0875 0.08989329 0.2222109 0.6971429 0.06149709 0.25747064
0.088 0.09098116 0.2227724 0.6980253 0.06237817 0.25827473
0.0885 0.09206913 0.2233293 0.6988968 0.0632703 0.25907633
0.089 0.09315718 0.2238815 0.6997576 0.06417049 0.25987545
0.0895 0.0942453 0.2244293 0.7006079 0.06507645 0.26067212
0.09 0.09533355 0.2249726 0.701448 0.06598653 0.26146635
0.0905 0.09642195 0.2255116 0.702278 0.06689951 0.26225808
0.091 0.09750758 0.2260459 0.7030976 0.06781079 0.2630475
0.0915 0.098576 0.2265738 0.7039034 0.06870936 0.26383454
0.092 0.09963895 0.227096 0.7046979 0.06960706 0.26461908
0.0925 0.100708 0.2276138 0.705484 0.0705086 0.26540136
0.093 0.1017854 0.2281278 0.7062627 0.07141407 0.26618126
0.0935 0.1028696 0.2286384 0.7070339 0.07232265 0.2669588
0.094 0.1039583 0.2291457 0.7077974 0.0732335 0.26773414
