0.0 -0.065 -0.05464436
0.0005 -0.06496159 -0.056995064
0.001 -0.06485158 -0.05752966
0.0015 -0.06472108 -0.05796938
0.002 -0.06458789 -0.05874194
0.0025 -0.06444932 -0.059868995
0.003 -0.06430207 -0.061260235
0.0035 -0.06414415 -0.06281541
0.004 -0.06398292 -0.06445347
0.0045 -0.06382026 -0.06611581
0.005 -0.06365113 -0.06776191
0.0055 -0.06346451 -0.06936437
0.006 -0.0632676 -0.07090491
0.0065 -0.06306563 -0.07237144
0.007 -0.06285628 -0.07375641
0.0075 -0.06263061 -0.0750553
0.008 -0.0624017 -0.07626581
0.0085 -0.06217493 -0.07738739
0.009 -0.06194991 -0.078420594
0.0095 -0.06172459 -0.0793668
0.01 -0.06149695 -0.080228165
0.0105 -0.06126553 -0.08100724
0.011 -0.06102943 -0.08170676
0.0115 -0.06078817 -0.08232981
0.012 -0.06054157 -0.0828796
0.0125 -0.06028962 -0.08335927
0.013 -0.06003244 -0.08377218
0.0135 -0.0597702 -0.084121466
0.014 -0.05950304 -0.08441031
0.0145 -0.05923103 -0.08464193
0.015 -0.05895441 -0.08481927
0.0155 -0.05867352 -0.08494535
0.016 -0.05838867 -0.08502303
0.0165 -0.05810007 -0.08505504
0.017 -0.05780795 -0.08504404
0.0175 -0.05751246 -0.08499265
0.018 -0.05721376 -0.08490339
0.0185 -0.05691231 -0.08477849
0.019 -0.05661149 -0.0846203
0.0195 -0.0563104 -0.08443095
0.02 -0.05600636 -0.08421253
0.0205 -0.0556983 -0.083967
0.021 -0.05538627 -0.0836962
0.0215 -0.05507075 -0.08340198
0.022 -0.05475229 -0.08308607
0.0225 -0.05443142 -0.08275002
0.023 -0.05410862 -0.08239542
0.0235 -0.0537841 -0.08202374
0.024 -0.05345802 -0.0816364
0.0245 -0.0531305 -0.081234634
0.025 -0.05280167 -0.0808198
0.0255 -0.05247089 -0.08039309
0.026 -0.05213815 -0.07995549
0.0265 -0.0518045 -0.079508275
0.027 -0.05147058 -0.07905233
0.0275 -0.05113651 -0.078588575
0.028 -0.05080224 -0.07811798
0.0285 -0.05046787 -0.07764138
0.029 -0.05013429 -0.07715958
0.0295 -0.04980065 -0.076673344
0.03 -0.0494664 -0.07618335
0.0305 -0.04913152 -0.07569027
0.031 -0.04879582 -0.075194836
0.0315 -0.04845914 -0.07469754
0.032 -0.04812222 -0.07419892
0.0325 -0.04778576 -0.073699534
0.033 -0.04744996 -0.07319988
0.0335 -0.04711484 -0.07270041
0.034 -0.04678035 -0.072201535
0.0345 -0.04644647 -0.0717037
0.035 -0.0461132 -0.071207196
0.0355 -0.04578058 -0.07071249
0.036 -0.04544865 -0.070219785
0.0365 -0.04511746 -0.06972942
0.037 -0.04478709 -0.0692417
0.0375 -0.04445758 -0.06875685
0.038 -0.04412898 -0.06827514
0.0385 -0.04380123 -0.06779677
0.039 -0.04347442 -0.067321956
0.0395 -0.04314867 -0.066850826
0.04 -0.04282409 -0.06638363
0.0405 -0.04250069 -0.06592046
0.041 -0.04217915 -0.06546149
0.0415 -0.04186763 -0.06500682
0.042 -0.04156146 -0.06455657
0.0425 -0.04125429 -0.06411095
0.043 -0.04094443 -0.06366983
0.0435 -0.04063243 -0.06323351
0.044 -0.04031941 -0.06280193
0.0445 -0.04000642 -0.062375214
0.045 -0.03969452 -0.061953407
0.0455 -0.03938436 -0.061536487
0.046 -0.03907596 -0.06112462
0.0465 -0.0387694 -0.0607177
0.047 -0.03846469 -0.060315873
0.0475 -0.03816185 -0.0599191
0.048 -0.03786087 -0.059527393
0.0485 -0.03756174 -0.059140768
0.049 -0.03726447 -0.05875918
0.0495 -0.03696907 -0.058382716
0.05 -0.03667554 -0.063842416
0.0505 -0.03640054 -0.06520662
0.051 -0.03614899 -0.064986885
0.0515 -0.03590234 -0.06404382
0.052 -0.03565864 -0.062741235
0.0525 -0.03541865 -0.06125505
0.053 -0.03518319 -0.05968086
0.0535 -0.03495275 -0.0580766
0.054 -0.03472757 -0.056481127
0.0545 -0.03450774 -0.0549231
0.055 -0.03429328 -0.053424466
0.0555 -0.03408416 -0.05200248
0.056 -0.03388034 -0.050670695
0.0565 -0.03368178 -0.049439486
0.057 -0.03348841 -0.048316274
0.0575 -0.03330017 -0.047305856
0.058 -0.033117 -0.046410624
0.0585 -0.03293885 -0.04563083
0.059 -0.03276563 -0.044964913
0.0595 -0.03259729 -0.04440971
0.06 -0.03243376 -0.043960754
0.0605 -0.03227497 -0.04361258
0.061 -0.03212084 -0.04335889
0.0615 -0.03197132 -0.043192904
0.062 -0.03182633 -0.043107476
0.0625 -0.0316858 -0.043095347
0.063 -0.03154966 -0.043149192
0.0635 -0.03141783 -0.043261882
0.064 -0.03129024 -0.043426495
0.0645 -0.03116683 -0.043636467
0.065 -0.03104752 -0.04388557
0.0655 -0.03093223 -0.044167977
0.066 -0.0308209 -0.044478428
0.0665 -0.03071346 -0.044811953
0.067 -0.03060982 -0.04516412
0.0675 -0.03050992 -0.04553101
0.068 -0.03041369 -0.045909
0.0685 -0.03032106 -0.04629496
0.069 -0.03023195 -0.046686072
0.0695 -0.0301463 -0.04707996
0.07 -0.03006404 -0.047474492
0.0705 -0.02998508 -0.047867898
0.071 -0.02990938 -0.048258614
0.0715 -0.02983685 -0.04864538
0.072 -0.02976744 -0.04902709
0.0725 -0.02970107 -0.04940286
0.073 -0.02963768 -0.04977199
0.0735 -0.02957719 -0.050133903
0.074 -0.02951956 -0.050488185
0.0745 -0.02946471 -0.050834503
0.075 -0.02941257 -0.051172633
0.0755 -0.0293631 -0.051502388
0.076 -0.02931621 -0.051823754
0.0765 -0.02927186 -0.052136663
0.077 -0.02922999 -0.052441206
