5.123721435666084290e-02 4.882470518350601196e-02
4.654630273580551147e-02 4.552599787712097168e-02
4.379209876060485840e-02 4.317734017968177795e-02
4.175212234258651733e-02 4.131712391972541809e-02
4.009166732430458069e-02 3.975807502865791321e-02
3.866384178400039673e-02 3.840192407369613647e-02
3.738962858915328979e-02 3.718961775302886963e-02
3.622278571128845215e-02 3.608324378728866577e-02
3.513516113162040710e-02 3.505746275186538696e-02
3.410902246832847595e-02 3.409487009048461914e-02
3.313281759619712830e-02 3.318323940038681030e-02
3.219872340559959412e-02 3.231381252408027649e-02
3.130120784044265747e-02 3.148017823696136475e-02
3.043615818023681641e-02 3.067758120596408844e-02
2.960045263171195984e-02 2.990240417420864105e-02
2.879158779978752136e-02 2.915186807513237000e-02
2.800755761563777924e-02 2.842376567423343658e-02
2.724668756127357483e-02 2.771632932126522064e-02
2.650756202638149261e-02 2.702811360359191895e-02
2.578899264335632324e-02 2.635795250535011292e-02
2.508994936943054199e-02 2.570485137403011322e-02
2.440954372286796570e-02 2.506797388195991516e-02
2.374699339270591736e-02 2.444661967456340790e-02
2.310163155198097229e-02 2.384018711745738983e-02
2.247285284101963043e-02 2.324814535677433014e-02
2.186012826859951019e-02 2.267004922032356262e-02
2.126299962401390076e-02 2.210549451410770416e-02
2.068103291094303131e-02 2.155413478612899780e-02
2.011386491358280182e-02 2.101564966142177582e-02
1.956114917993545532e-02 2.048975229263305664e-02
1.902256160974502563e-02 1.997617445886135101e-02
1.849782094359397888e-02 1.947468519210815430e-02
1.798664964735507965e-02 1.898505724966526031e-02
1.748879626393318176e-02 1.850708760321140289e-02
1.700401678681373596e-02 1.804057322442531586e-02
1.653207838535308838e-02 1.758535951375961304e-02
1.607277616858482361e-02 1.714126579463481903e-02
1.562589034438133240e-02 1.670814678072929382e-02
1.519122999161481857e-02 1.628587022423744202e-02
1.476860046386718750e-02 1.587429456412792206e-02
1.435781456530094147e-02 1.547329686582088470e-02
1.395868696272373199e-02 1.508275605738162994e-02
1.357103604823350906e-02 1.470253430306911469e-02
1.319467276334762573e-02 1.433252077549695969e-02
1.282941270619630814e-02 1.397257484495639801e-02
1.247505843639373779e-02 1.362255681306123734e-02
1.213141065090894699e-02 1.328233163803815842e-02
1.179827190935611725e-02 1.295174937695264816e-02
1.147544104605913162e-02 1.263065915554761887e-02
1.116271037608385086e-02 1.231890358030796051e-02
1.085986942052841187e-02 1.201632432639598846e-02
1.056670863181352615e-02 1.172276027500629425e-02
1.028301753103733063e-02 1.143803820013999939e-02
1.000857166945934296e-02 1.116198953241109848e-02
9.743141941726207733e-03 1.089442986994981766e-02
9.486493654549121857e-03 1.063518226146697998e-02
9.238379076123237610e-03 1.038403715938329697e-02
8.998540230095386505e-03 1.014080829918384552e-02
8.766711689531803131e-03 9.905272163450717926e-03
8.542617782950401306e-03 9.677232243120670319e-03
8.325976319611072540e-03 9.456442669034004211e-03
8.116496726870536804e-03 9.242696687579154968e-03
7.913884706795215607e-03 9.035752154886722565e-03
7.717847824096679688e-03 8.835373446345329285e-03
7.528087589889764786e-03 8.641327731311321259e-03
7.344317622482776642e-03 8.453373797237873077e-03
7.166256196796894073e-03 8.271289989352226257e-03
6.993637420237064362e-03 8.094832301139831543e-03
6.826208438724279404e-03 7.923792116343975067e-03
6.663742475211620331e-03 7.757959421724081039e-03
6.506031844764947891e-03 7.597138173878192902e-03
6.352895405143499374e-03 7.441150955855846405e-03
6.204182282090187073e-03 7.289841771125793457e-03
6.059766747057437897e-03 7.143072783946990967e-03
5.919547751545906067e-03 7.000719662755727768e-03
5.783449858427047729e-03 6.862691137939691544e-03
5.651411134749650955e-03 6.728890351951122284e-03
5.523387342691421509e-03 6.599277257919311523e-03
5.399345420300960541e-03 6.473742425441741943e-03
5.279260221868753433e-03 6.352351512759923935e-03
5.163109861314296722e-03 6.234859582036733627e-03
5.050874315202236176e-03 6.121648941189050674e-03
4.942531231790781021e-03 6.011838093400001526e-03
4.838060121983289719e-03 5.907273385673761368e-03
4.737434443086385727e-03 5.803593900054693222e-03
4.640622995793819427e-03 5.711402744054794312e-03
4.547616932541131973e-03 5.603847559541463852e-03
4.458518233150243759e-03 5.553195718675851822e-03
4.374539945274591446e-03 5.396090447902679443e-03
4.296578466892242432e-03 5.431490484625101089e-03
4.222626332193613052e-03 5.234768148511648178e-03
4.145110491663217545e-03 5.243028514087200165e-03
4.071968607604503632e-03 5.109823308885097504e-03
4.003193229436874390e-03 5.083452444523572922e-03
3.938508220016956329e-03 4.986499901860952377e-03
3.877160605043172836e-03 4.950860515236854553e-03
3.819030243903398514e-03 4.869808442890644073e-03
3.763850079849362373e-03 4.836629610508680344e-03
3.711599390953779221e-03 4.762217402458190918e-03
3.662107046693563461e-03 4.738471005111932755e-03
3.615384222939610481e-03 4.662917461246252060e-03
3.571299370378255844e-03 4.657477140426635742e-03
3.529985202476382256e-03 4.569407552480697632e-03
3.491350915282964706e-03 4.595885518938302994e-03
3.455688478425145149e-03 4.483492113649845123e-03
